Table 1
State/Territory/Agency,District,School,City,Source Date,Source,Additional Info,Confirmed - Students,Confirmed - Staff,Confirmed - Undefined,Quarantined (Yes/No),Quarantine - Students,Quarantine - Staff,Quarantined - Undefined,Possible - Students,Possible - Staff,Possible - Undefined,Deaths - Students,Deaths - Staff
TEXAS,ROCKWALL ISD,,ROCKWALL,08/03/20,https://dfw.cbslocal.com/2020/08/03/rockwall-texas-police-officer-tracy-gaines-passes-away-coronavirus/,School Resource Officer died after battling COVID-19 for 4 months,,1,,,,,,,,,,
TEXAS,ROCKWALL ISD,,ROCKWALL,08/13/20,http://www.frontporchrockwall.com/2020/08/13/rockwall-isd-student-that-was-on-campus-august-6th-tests-positive-for-covid-19/,Student tested positive for COVID-19,1,,,,,,,,,,,
TEXAS,ROUND ROCK ISD,WESTWOOD H S,AUSTIN,09/16/20,https://www.statesman.com/news/20200916/person-at-round-rockrsquos-westwood-high-tests-positive-for-coronavirus,"An individual who was present at Westwood High School in the Round Rock school district has tested positive for COVID-19, according to a letter the district sent to staff and families. The letter said the district is not releasing any information about the person who tested positive, but said the person did not come into contact with students.",,1,,,,,,,,,,
TEXAS,ROUND ROCK ISD,,AUSTIN,08/10/20,https://www.kvue.com/article/news/investigations/defenders/covid19-schools-central-texas-school-districts-defenders/269-bd6d983d-ec71-406e-bf8c-4288ef7f82ff,24 staff members tested prisitive for COVID as of 8/10/20.,,24,,,,,,,,,,
TEXAS,SAN ANTONIO ISD,OGDEN ACADEMY,SAN ANTONIO,07/24/20,https://www.ksat.com/news/local/2020/07/24/saisd-elementary-school-teacher-dies-after-battle-with-covid-19-district-says/,Teacher died after a battle with COVID-19,,,,,,,,,,,,1
TEXAS,SAN ANTONIO ISD,ROGERS ACADEMY,SAN ANTONIO,08/05/20,https://www.ksat.com/news/local/2020/08/05/san-antonio-kindergarten-teacher-dies-of-covid-19-complications-saisd-says/,Teacher died after a battle with COVID-19,,,,,,,,,,,,1
TEXAS,SILSBEE ISD,SILSBEE H S,SILSBEE,07/28/20,https://www.beaumontenterprise.com/sports/hs/article/Silsbee-athletics-staff-member-tests-positive-for-15436939.php,1 staff member tested positive for COVID; 1 student showed symptoms; entire football team and coaching staff went into quarantine for 14 days.,,1,,Yes,unknown,unknown,,1,,,,
TEXAS,SKIDMORE-TYNAN ISD,SKIDMORE-TYNAN H S,SKIDMORE,08/09/20,https://www.mysoutex.com/beeville_bee_picayune/news/sports/beeville-isd-suspends-all-student-activities-indefinitely/article_6af7b18a-dabd-11ea-9ba9-87e40ffa4779.html?fbclid=IwAR0QZM-4tlp_gW2Pr355DpFoE-CMaOWY_0p4R4Uir49flL9F0y_B6G-wzps#utm_campaign=blox&utm_source=facebook&utm_medium=social,2 volleyball players tested positive for COVID and 1 football player was exposed. Athletic activies were suspended until 8/20/20.,2,,,,,,,1,,,,
TEXAS,SNYDER ISD,SNYDER H S,SNYDER,08/11/20,https://www.kcbd.com/2020/08/11/two-snyder-high-school-students-test-positive-covid-/,2 students have testd positive for COVID-19,2,,,,,,,,,,,
TEXAS,SOUTHWEST ISD,JUDITH A RESNIK MIDDLE,SAN ANTONIO,08/25/20,"https://www.mysanantonio.com/news/local/slideshow/Coronavirus-cases-in-San-Antonio-schools-North-206700.php
https://www.expressnews.com/news/education/article/Coronavirus-cases-in-San-Antonio-schools-Navarro-15489371.php",1 staff member tested positive for COVID. Reported on 8/21,,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,BUFFALO CREEK EL,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,1,0,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,CEDAR BROOK EL,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,1,0,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,MEMORIAL H S,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,2,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,NORTHBROOK H S,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,1,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,RIDGECREST EL,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,0,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,SPRING WOODS MIDDLE,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,0,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,STRATFORD H S,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,3,0,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,TERRACE EL,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,0,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,THE LION LANE SCHOOL,HOUSTON,09/16/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,District dashboard data current as of 9/16/2020,1,1,,,,,,,,,,
TEXAS,SPRING BRANCH ISD,,HOUSTON,09/11/20,https://covid19.springbranchisd.com/dashboard?fbclid=IwAR1CdOILnCQLilAgP36wsAe7Ry7aFSM6PykctKimWC84KeAmOqYRHxhfxRM,"District dashboard. The dashbaord provides a summary of active, test-confirmed COVID-19 cases involving SBISD students and staff members as reported to the District.",,,,,,,,,,,,
TEXAS,SPRING HILL ISD,SPRING HILL H S,LONGVIEW,08/13/20,https://www.marshallnewsmessenger.com/covid-19/spring-hill-isd-staff-member-tests-positive-for-covid-19/article_b88523af-f63e-5293-b4ca-5e467928deeb.html; https://www.news-journal.com/news/coronavirus/spring-hill-isd-staff-member-tests-positive-for-covid-19/article_c04dd5fc-ddb9-11ea-9e0c-1ff5ff208535.html,1 staff member tested positive for COVID-19,,,,,,,,1,,,,
TEXAS,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,NACOGDOCHES,08/18/20,https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/,"An individual who was present in a classroom on Thursday, August 13, began experiencing flu-like symptoms and is undergoing COVID testing.",,,,,,,,,,1,,
TEXAS,SULPHUR BLUFF ISD,SULPHUR BLUFF ISD,SULPHUR BLUFF,08/24/20,https://easttexasradio.com/sulphur-bluff-isd-statement-on-covid-case/,1 student tested positive for COVID. District is following TEA guidance.,1,,,,,,,,,,,
TEXAS,SULPHUR SPRINGS ISD,BARBARA BUSH PRI,SULPHUR SPRINGS,08/13/20,http://frontporchnewstexas.com/2020/08/13/barbara-bush-primary-staff-member-tests-positive-for-covid-19/,1 staff member tested positive for COVID-19,,1,,,,,,,,,,
TEXAS,SWEETWATER ISD,SWEETWATER H S,SWEETWATER,08/15/20,https://ktxs.com/news/local/sweetwater-high-school-student-tests-positive-for-covid-19,1 student tested positive for COVID-19,1,,,,,,,,,,,
TEXAS,TAFT ISD,TAFT H S,TAFT,08/04/20,https://www.ksat.com/sports/2020/08/04/south-texas-high-school-suspends-football-practices-after-student-tests-positive-for-covid-19/,1 student tested positive for COVID-19; Attended summer athletic workout at the school,1,,,,,,,,,,,
TEXAS,TATUM ISD,,TATUM,09/08/20,https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/,canceling its varsity and JV football games for the next two weeks due to an exposure to an individual infected with COVID-19,,,,,,,,,,1,,
TEXAS,TENAHA ISD,,TENAHA,09/03/20,https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/,4 positive COVID tests since school released due to Hurricane Laura.,,,4,,,,,,,,,
TEXAS,TERRELL ISD,,TERRELL,08/03/20,https://www.inforney.com/sports/terrell-isd-student-athlete-who-attended-summer-athletic-workouts-tests-positive-for-covid-19/article_5cbef17e-d5df-11ea-9325-cf76607f1db2.html,1 student tested positive for COVID-19; Attended summer athletic workout at the school,1,,,,,,,,,,,
TEXAS,TEXARKANA ISD,TEXAS H S,TEXARKANA,08/13/20,https://www.texarkanagazette.com/news/texarkana/story/2020/aug/06/breaking-pgisd-says-5-staff-members-test-positive-coronavirus/836768/,1 staff members tested positive for COVID-19,,1,,,,,,,,,,
TEXAS,TEXAS JUVENILE JUSTICE DEPARTMENT,LONE STAR H S NORTH,GAINESVILLE,08/10/20,https://www.fox7austin.com/news/staff-member-tests-positive-for-covid-19-at-gainesville-state-school,1 staff member tested positive for COVID-19,,1,,,,,,,,,,
TEXAS,THRALL ISD,THRALL EL,THRALL,08/26/20,https://www.kxan.com/news/education/set-for-school/a-staff-member-at-each-thrall-isd-campus-has-tested-positive-for-covid-19/,1 staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,THRALL ISD,THRALL H S,THRALL,08/26/20,https://www.kxan.com/news/education/set-for-school/a-staff-member-at-each-thrall-isd-campus-has-tested-positive-for-covid-19/,1 staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,THRALL ISD,THRALL MIDDLE,THRALL,08/18/20,"https://www.kvue.com/article/news/education/schools/thrall-isd-confirm-first-covid-19-case/269-d0df17a9-4848-47ef-9f93-a8f9993cc2c9
https://www.kxan.com/news/local/williamson-county/thrall-isd-middle-school-employee-tests-positive-for-covid-19/",1 staff member tested positive. In-person learning will continue,,1,,,,,,,,,,
TEXAS,THRALL ISD,THRALL MIDDLE,THRALL,08/18/20,"https://www.kxan.com/news/local/williamson-county/thrall-isd-middle-school-employee-tests-positive-for-covid-19/
https://www.kvue.com/article/news/education/schools/thrall-isd-confirm-first-covid-19-case/269-d0df17a9-4848-47ef-9f93-a8f9993cc2c9",1 Employee tested positive and was in quarantine at home.,,1,,,,,,,,,,
TEXAS,THRALL ISD,THRALL MIDDLE,THRALL,08/19/20,https://www.kxan.com/kxan-live/news-notes-student-quarantined-after-school-employee-tests-positive-for-covid-19-other-stories-to-know/,1 student quarantined after a staff member tested positive for COVID at a middle school.,,,,Yes,1,,,,,,,
TEXAS,THRALL ISD,THRALL MIDDLE,THRALL,08/26/20,https://www.kxan.com/news/education/set-for-school/a-staff-member-at-each-thrall-isd-campus-has-tested-positive-for-covid-19/,1 staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,THRALL ISD,,THRALL,08/26/20,https://www.kxan.com/news/education/set-for-school/a-staff-member-at-each-thrall-isd-campus-has-tested-positive-for-covid-19/,4 staff an 54 students were asked to isolate,,,,,54,4,,,,,,
TEXAS,TIMPSON ISD,TIMPSON SCHOOL,TIMPSON,08/18/20,"https://www.facebook.com/timpsonbears/posts/330481758326936
https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/",1 positvie COVID test moved the start date of school,,,1,,,,,,,,,
TEXAS,TIMPSON ISD,TIMPSON SCHOOL,TIMPSON,09/02/20,,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,TIMPSON ISD,TIMPSON SCHOOL,TIMPSON,09/08/20,https://www.facebook.com/timpsonbears/posts/348415179866927,3 students and 3 employees tested positive for COVID. The school has moved to remote learning,3,3,,,,,,,,,,
TEXAS,TIMPSON ISD,TIMPSON SCHOOL,TIMPSON,09/09/20,https://www.facebook.com/timpsonbears/posts/348444853197293,1 positive case of COVID reporte,,,1,,,,,,,,,
TEXAS,TIMPSON ISD,TIMPSON SCHOOL,TIMPSON,09/09/20,https://www.facebook.com/timpsonbears/posts/348415179866927,1 student tested positive for COVID.,1,,,,,,,,,,,
TEXAS,Timpson ISD,Transportation,Timpson,09/02/20,https://www.facebook.com/timpsonbears/posts/343018103739968,1 employee tested positive for COVID,,1,,,,,,,,,,
TEXAS,TROUP ISD,TROUP H S,TROUP,08/14/20,https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/,1 student volleyball player tested positive for COVID-19,1,,,,,,,,,,,
TEXAS,TULIA ISD,TULIA HIGHLAND EL,TULIA,08/24/20,https://www.facebook.com/TuliaISD/photos/pcb.2303131243145524/2303131199812195,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,TYLER ISD,Tyler Legacy High School,TYLER,08/19/20,"https://m.facebook.com/story.php?story_fbid=10220158624970164&id=1062367541
https://tylerpaper.com/covid-19/tyler-legacy-high-school-reports-one-covid-19-case/article_562fdae0-e277-11ea-a898-176a5dc5464c.amp.html
https://www.cbs19.tv/article/news/local/tyler-legacy-high-school-reports-positive-case-of-covid-19/501-25203dff-783d-4de1-9d12-b1052052fcca",Student with a pending COVID test was sent to school. The results came back positive,1,,,,,,,,,,,
TEXAS,VAN ALSTYNE ISD,,VAN ALSTYNE,08/26/20,https://www.facebook.com/vanalstyneindependentschooldistrict/posts/3490751717653321,2 students and 2 teachers confirmed positive for COVID before the school year started. 1 case since the school year started.,2,2,1,,,,,,,,,
TEXAS,VERIBEST ISD,VERIBEST EL,VERIBEST,08/29/20,https://www.facebook.com/VeribestISD/posts/3817323438284960,"2 students showing symptoms of COVID. After a high rate of absence, the school has gone to full remote learning.",,,,,,,,2,,,,
TEXAS,VERIBEST ISD,,VERIBEST,08/18/20,https://www.google.com/amp/s/amp.gosanangelo.com/amp/3391802001,4 positive cases in the district.,,,4,,,,,,,,,
TEXAS,VICTORIA ISD,ALOE EL,VICTORIA,09/11/20,https://covid.visd.net/apps/pages/community-notifications,1 student tested positive for COVID.,1,,,,,,,,,,,
TEXAS,VICTORIA ISD,CRAIN EL,VICTORIA,09/11/20,https://covid.visd.net/apps/pages/community-notifications,1 staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,VICTORIA ISD,HOPKINS EL,VICTORIA,09/15/20,https://covid.visd.net/apps/pages/community-notifications,1 student tested postive for COVID. The district is following the proceedures set up by the TEA.,1,,,,,,,,,,,
TEXAS,VICTORIA ISD,O'CONNOR EL,VICTORIA,09/15/20,"https://covid.visd.net/apps/pages/community-notifications
https://www.crossroadstoday.com/42-students-and-4-staff-members-from-oconnor-elementary-asked-to-quarantine/",1 stafff member tested positive for COVID.,,1,,Yes,42,4,,,,,,
TEXAS,VICTORIA ISD,RODOLFO TORRES EL,VICTORIA,09/17/20,https://covid.visd.net/apps/pages/community-notifications,"In keeping with Victoria ISD’s practices to respond to COVID-19, we are notifying all student families, staff, and the community that a student who was lab-confirmed to have COVID-19 was present on the Torres Elementary School campus on September 11, 2020.",1,,,,,,,,,,,
TEXAS,VICTORIA ISD,ROWLAND EL,VICTORIA,09/17/20,https://covid.visd.net/apps/pages/community-notifications,"In keeping with Victoria ISD’s practices to respond to COVID-19, we are notifying all student families, staff, and the community that a staff member who was lab-confirmed to have COVID-19 was present on the Rowland Elementary School campus on September 11, 2020.",,1,,,,,,,,,,
TEXAS,VICTORIA ISD,SHIELDS EL,VICTORIA,09/15/20,https://covid.visd.net/apps/pages/community-notifications,1 student tested postive for COVID. The district is following the proceedures set up by the TEA.,1,,,,,,,,,,,
TEXAS,VICTORIA ISD,STROMAN MIDDLE,VICTORIA,09/09/20,https://www.crossroadstoday.com/staff-member-at-stroman-middle-school-tests-positive-for-covid-19/,I staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,VICTORIA ISD,STROMAN MIDDLE,VICTORIA,09/10/20,https://covid.visd.net/apps/pages/community-notifications,1 student tested positive for COVID.,1,,,,,,,,,,,
TEXAS,VICTORIA ISD,STROMAN MIDDLE,VICTORIA,09/11/20,https://covid.visd.net/apps/pages/community-notifications,1 staff member tested positive for COVID.,,1,,,,,,,,,,
TEXAS,VICTORIA ISD,VICTORIA EAST H S,VICTORIA,09/15/20,https://covid.visd.net/apps/pages/community-notifications,1 student tested postive for COVID. The district is following the proceedures set up by the TEA.,1,,,,,,,,,,,
TEXAS,VICTORIA ISD,VICTORIA EAST H S,VICTORIA,09/17/20,https://covid.visd.net/apps/pages/community-notifications,2 students and 1 staff member tested positive for COVID.,2,1,,,,,,,,,,
TEXAS,VICTORIA ISD,,VICTORIA,07/20/20,https://www.crossroadstoday.com/victoria-isd-staff-member-dies-due-to-covid-19/,Staff member died of COVID-19. No other details were given.,,,,,,,,,,,,1
TEXAS,VICTORIA ISD,,VICTORIA,,https://3.files.edl.io/9950/20/09/18/162305-152134ed-bafb-4519-b25b-360e116eb637.jpg,Victoria ISD district update. Numbers current as of 9/17/20,,,,,,,,,,,,
TEXAS,WEST SABINE ISD,,PINELAND,08/18/20,https://www.kltv.com/2020/08/12/daily-updates-covid-cases-across-east-texas-schools/,1 student tested positive for COVID-19,1,,,,,,,,,,,
TEXAS,WHARTON ISD,C G SIVELLS EL,WHARTON,08/20/20,https://www.facebook.com/SivellsElementarySchool/photos/pb.217450331685894.-2207520000../3084970261600539/?type=3&theater,School shut down until August 30 due to multiple staff members testing positive for COVID or being exposed.,,,multiple,,,,,,,,,
TEXAS,WHITE OAK ISD,WHITE OAK H S,WHITE OAK,08/26/20,"https://www.kltv.com/2020/08/26/white-oak-isd-closes-high-school-until-sept-due-covid-cases/
https://www.news-journal.com/news/local/white-oak-high-school-closing-until-sept-9-due-to-covid-19-cases-on-campus/article_c7ddd4c4-e7e2-11ea-9e15-5fda16e904c7.html#utm_campaign=blox&utm_source=facebook&utm_medium=social",School was closed due to cases on campus,,,Unknown,,,,,,,,,
TEXAS,WHITE OAK ISD,WHITE OAK PRI,WHITE OAK,08/24/20,https://www.news-journal.com/longview-pine-tree-isds-have-students-test-positive-for-covid-19/article_a46cc204-e628-11ea-a55d-0b0fa4d05f58.html?utm_source=Longview%20News-Journal&utm_medium=referral&utm_campaign=Breaking%20News,1 student and 1 staff member tested positive for COVID,1,1,,,,,,,,,,
TEXAS,WHITNEY ISD,WHITNEY MIDDLE,WHITNEY,08/23/20,https://www.facebook.com/whitneyisd/photos/a.1467665723251807/3612437745441250/,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,WHITNEY ISD,WHITNEY MIDDLE,WHITNEY,09/07/20,https://www.facebook.com/whitneyisd/photos/a.1467665723251807/3658972074121150/,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,WICHITA FALLS ISD,CROCKETT EL,WICHITA FALLS,08/25/20,https://www.google.com/amp/s/www.newschannel6now.com/2020/08/25/wfisd-confirms-first-case-covid-/%3foutputType=amp,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,WICHITA FALLS ISD,MCNIEL MIDDLE,WICHITA FALLS,09/08/20,https://www.google.com/amp/s/www.newschannel6now.com/2020/09/08/mcniel-middle-school-staff-member-tests-positive-covid-/%3foutputType=amp,1 staff members tested positive for COVID-19,,1,,,,,,,,,,
TEXAS,WICHITA FALLS ISD,RIDER H S,WICHITA FALLS,08/26/20,https://www.newschannel6now.com/2020/08/26/wfisd-confirms-second-positive-covid-case/,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,WICHITA FALLS ISD,RIDER H S,WICHITA FALLS,09/04/20,https://www.google.com/amp/s/www.newschannel6now.com/2020/09/04/one-new-rider-high-school-student-tests-positive-covid-/%3foutputType=amp,1 student tested positive for COVID,1,,,,,,,,,,,
TEXAS,WINDTHORST ISD,,WINDTHORST,08/21/20,https://www.newschannel6now.com/2020/08/21/windthorst-isd-confirms-one-positive-covid-case/,1 person tested posittive for COVID,,,1,,,,,,,,,
TEXAS,WINNSBORO ISD,MEMORIAL MIDDLE,WINNSBORO,08/24/20,https://www.cbs19.tv/amp/article/news/local/2-winnsboro-isd-students-test-positive-for-covid-19/501-98de53bf-0261-497e-bea9-b93936078cbf?__twitter_impression=true,1 student tested positive for COVID. Those in close contact are being notified.,1,,,,,,,,,,,
TEXAS,WINNSBORO ISD,WINNSBORO EL,WINNSBORO,08/24/20,https://www.cbs19.tv/amp/article/news/local/2-winnsboro-isd-students-test-positive-for-covid-19/501-98de53bf-0261-497e-bea9-b93936078cbf?__twitter_impression=true,1 student tested positive for COVID. Those in close contact are being notified.,1,,,,,,,,,,,
TEXAS,WOLFE CITY ISD,,WOLFE CITY,08/17/20,https://www.wcisd.net/Page/4608,4 active staff cases of COVID-19,,4,,,,,,,,,,
TEXAS,WYLIE ISD,CHERI COX EL,WYLIE,08/19/20,"https://dfw.cbslocal.com/2020/08/19/wylie-isd-positive-coronavirus-cases-elementary-schools/
https://www.wfaa.com/article/news/health/coronavirus/coronavirus-updates-in-north-texas-august-20-dallas-fort-worth/287-8b4c45a6-9991-4a3e-a4fa-490f8c7d24e9
https://www.fox4news.com/news/another-collin-county-school-district-reports-covid-19-cases",1 confirmed case,,,1,,,,,,,,,
